,iso_code,month_count,total_deaths,population,deaths_month,deaths_person,deaths_honderdduizend,continent,location
2092,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2093,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2094,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2095,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2096,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2097,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2098,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2099,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2100,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2101,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2102,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2103,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2104,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2105,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2106,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2107,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2108,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2109,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2110,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2111,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2112,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2113,HND,31.0,11039.0,10432858.0,356.0967741935484,3.413223626675916e-05,3.413223626675916,,
2114,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2115,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2116,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2117,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2118,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2119,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2120,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2121,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2122,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2123,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2124,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2125,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2126,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2127,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2128,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2129,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2130,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2131,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2132,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2133,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2134,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2135,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2136,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2137,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2138,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2139,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2140,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2141,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2142,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2143,HRV,31.0,17205.0,4030361.0,555.0,0.00013770478624619483,13.770478624619482,Europa,Croatia
2144,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2145,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2146,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2147,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2148,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2149,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2150,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2151,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2152,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
