,iso_code,month_year,new_deaths_smoothed,population,deaths_person,per_milion,per_ten_million
0,ABW,2020-01,,106459.0,,,
1,ABW,2020-02,,106459.0,,,
2,ABW,2020-03,,106459.0,,,
3,ABW,2020-04,,106459.0,,,
4,ABW,2020-05,1.001,106459.0,9.402680844268685e-06,9.402680844268685,94.02680844268684
5,ABW,2020-06,0.0,106459.0,0.0,0.0,0.0
6,ABW,2020-07,0.0,106459.0,0.0,0.0,0.0
7,ABW,2020-08,6.005,106459.0,5.64066917780554e-05,56.406691778055404,564.066917780554
8,ABW,2020-09,16.427,106459.0,0.0001543035346941076,154.30353469410758,1543.0353469410759
9,ABW,2020-10,12.003,106459.0,0.00011274763054321382,112.74763054321382,1127.4763054321381
10,ABW,2020-11,8.288,106459.0,7.785156727002884e-05,77.85156727002884,778.5156727002884
11,ABW,2020-12,4.004,106459.0,3.761072337707474e-05,37.61072337707474,376.10723377074737
12,ABW,2021-01,9.288,106459.0,8.724485482674081e-05,87.2448548267408,872.4485482674081
13,ABW,2021-02,13.291,106459.0,0.00012484618491625884,124.84618491625884,1248.4618491625884
14,ABW,2021-03,11.431,106459.0,0.00010737467006077456,107.37467006077456,1073.7467006077457
15,ABW,2021-04,15.142,106459.0,0.0001422331601837327,142.2331601837327,1422.331601837327
16,ABW,2021-05,8.862,106459.0,8.324331432758152e-05,83.24331432758152,832.4331432758152
17,ABW,2021-06,0.0,106459.0,0.0,0.0,0.0
18,ABW,2021-07,2.4309999999999996,106459.0,2.2835082050366803e-05,22.835082050366804,228.35082050366805
19,ABW,2021-08,27.287,106459.0,0.00025631463755999964,256.31463755999965,2563.146375599996
20,ABW,2021-09,28.143,106459.0,0.0002643552917085451,264.3552917085451,2643.552917085451
21,ABW,2021-10,6.148,106459.0,5.774993189866521e-05,57.74993189866521,577.499318986652
22,ABW,2021-11,2.86,106459.0,2.6864802412196244e-05,26.864802412196244,268.64802412196246
23,ABW,2021-12,7.1499999999999995,106459.0,6.71620060304906e-05,67.1620060304906,671.620060304906
24,ABW,2022-01,12.001999999999999,106459.0,0.0001127382372556571,112.7382372556571,1127.382372556571
25,ABW,2022-02,18.003999999999998,106459.0,0.00016911674917104234,169.11674917104233,1691.1674917104233
26,ABW,2022-03,1.001,106459.0,9.402680844268685e-06,9.402680844268685,94.02680844268684
27,ABW,2022-04,50.574,106459.0,0.00047505612489315134,475.0561248931513,4750.561248931514
28,ABW,2022-05,1.001,106459.0,9.402680844268685e-06,9.402680844268685,94.02680844268684
29,ABW,2022-06,8.008,106459.0,7.522144675414948e-05,75.22144675414948,752.2144675414947
30,ABW,2022-07,3.0029999999999997,106459.0,2.8208042532806055e-05,28.208042532806054,282.0804253280605
