,iso_code,month_count,total_cases,population,cases_month,cases_person,cases_honderdduizend,continent,location
2779,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2780,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2781,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2782,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2783,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2784,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2785,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2786,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2787,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2788,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2789,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2790,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2791,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2792,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2793,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2794,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2795,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2796,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2797,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2798,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2799,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2800,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2801,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
